# BUSCO version is: 5.2.2 
# The lineage dataset is: actinopterygii_odb10 (Creation date: 2021-02-19, number of genomes: 26, number of BUSCOs: 3640)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
42298at7898	Duplicated	JAFDUU010011350.1	138446	143798	+	542.8	530	https://www.orthodb.org/v10?query=42298at7898	uncharacterized protein C19orf44 homolog
42298at7898	Duplicated	JAFDUU010013235.1	102417	107970	-	542.8	530	https://www.orthodb.org/v10?query=42298at7898	uncharacterized protein C19orf44 homolog
42323at7898	Duplicated	JAFDUU010012276.1	1395121	1410155	+	813.0	534	https://www.orthodb.org/v10?query=42323at7898	nicastrin
42323at7898	Duplicated	JAFDUU010012422.1	105096	119679	+	883.6	573	https://www.orthodb.org/v10?query=42323at7898	nicastrin
42382at7898	Duplicated	JAFDUU010013070.1	2997968	3008989	+	863.0	457	https://www.orthodb.org/v10?query=42382at7898	cryptochrome DASH-like
42382at7898	Duplicated	JAFDUU010013248.1	439557	450581	+	862.8	457	https://www.orthodb.org/v10?query=42382at7898	cryptochrome DASH-like
42408at7898	Complete	JAFDUU010011495.1	3266882	3269657	-	784.2	510	https://www.orthodb.org/v10?query=42408at7898	asparagine synthetase domain-containing protein 1
42410at7898	Duplicated	JAFDUU010011208.1	1286730	1293479	+	944.1	531	https://www.orthodb.org/v10?query=42410at7898	peptide-N(4)-(N-acetyl-beta- glucosaminyl)asparagine amidase
42410at7898	Duplicated	JAFDUU010012268.1	5905478	5912227	-	944.1	531	https://www.orthodb.org/v10?query=42410at7898	peptide-N(4)-(N-acetyl-beta- glucosaminyl)asparagine amidase
42428at7898	Complete	JAFDUU010011936.1	105144	107381	+	936.2	565	https://www.orthodb.org/v10?query=42428at7898	kelch domain-containing protein 7A
42447at7898	Duplicated	JAFDUU010013225.1	4104060	4111229	-	977.4	472	https://www.orthodb.org/v10?query=42447at7898	atlastin-1 isoform X1
42447at7898	Duplicated	JAFDUU010013450.1	733982	741151	+	977.4	472	https://www.orthodb.org/v10?query=42447at7898	atlastin-1 isoform X1
42458at7898	Duplicated	JAFDUU010011892.1	1547611	1559714	+	735.9	479	https://www.orthodb.org/v10?query=42458at7898	complement component C8 beta chain
42458at7898	Duplicated	JAFDUU010012937.1	1678623	1691444	+	735.9	479	https://www.orthodb.org/v10?query=42458at7898	complement component C8 beta chain
42516at7898	Duplicated	JAFDUU010012385.1	2968126	2986573	-	961.3	457	https://www.orthodb.org/v10?query=42516at7898	2-hydroxyacylsphingosine 1-beta-galactosyltransferase
42516at7898	Duplicated	JAFDUU010013455.1	2571074	2593329	+	961.3	457	https://www.orthodb.org/v10?query=42516at7898	2-hydroxyacylsphingosine 1-beta-galactosyltransferase
42533at7898	Duplicated	JAFDUU010011283.1	540080	548407	-	972.0	471	https://www.orthodb.org/v10?query=42533at7898	signal peptide peptidase-like 2B
42533at7898	Duplicated	JAFDUU010013248.1	3839654	3847983	+	972.0	471	https://www.orthodb.org/v10?query=42533at7898	signal peptide peptidase-like 2B
42563at7898	Complete	JAFDUU010011594.1	124379	146190	-	620.9	477
42602at7898	Complete	JAFDUU010012595.1	234726	242219	-	1280.9	635	https://www.orthodb.org/v10?query=42602at7898	Solute carrier family 45, member 1
42639at7898	Complete	JAFDUU010012767.1	469697	481410	-	644.5	400	https://www.orthodb.org/v10?query=42639at7898	beta,beta-carotene 15,15'-dioxygenase-like
42645at7898	Complete	JAFDUU010012646.1	856867	862660	-	751.4	425	https://www.orthodb.org/v10?query=42645at7898	arylsulfatase K
42702at7898	Complete	JAFDUU010012548.1	825628	852883	+	900.1	446	https://www.orthodb.org/v10?query=42702at7898	Syntrophin, gamma 1
42805at7898	Complete	JAFDUU010012749.1	4138946	4144227	-	713.6	479	https://www.orthodb.org/v10?query=42805at7898	protein zwilch homolog
42806at7898	Complete	JAFDUU010013381.1	502726	509211	+	665.2	440
42818at7898	Complete	JAFDUU010013323.1	2795324	2833131	-	810.3	525	https://www.orthodb.org/v10?query=42818at7898	tyrosyl-DNA phosphodiesterase 1
42831at7898	Complete	JAFDUU010011294.1	202126	220238	+	1196.9	880	https://www.orthodb.org/v10?query=42831at7898	C-Jun-amino-terminal kinase-interacting protein 4-like isoform X1
42840at7898	Complete	JAFDUU010012749.1	5105437	5119505	-	875.7	503	https://www.orthodb.org/v10?query=42840at7898	RING finger and SPRY domain-containing protein 1
42866at7898	Complete	JAFDUU010012598.1	1337359	1348471	+	558.0	447	https://www.orthodb.org/v10?query=42866at7898	tubulin-specific chaperone E
42894at7898	Duplicated	JAFDUU010011989.1	2149100	2164408	-	756.5	415	https://www.orthodb.org/v10?query=42894at7898	actin-binding protein IPP
42894at7898	Duplicated	JAFDUU010012937.1	474712	490545	-	756.5	415	https://www.orthodb.org/v10?query=42894at7898	actin-binding protein IPP
42987at7898	Duplicated	JAFDUU010012936.1	311338	330467	-	732.4	427	https://www.orthodb.org/v10?query=42987at7898	TNF receptor-associated factor 4
42987at7898	Duplicated	JAFDUU010013213.1	1847122	1866270	+	732.4	427	https://www.orthodb.org/v10?query=42987at7898	TNF receptor-associated factor 4
42987at7898	Duplicated	JAFDUU010013492.1	723440	778544	-	766.8	409	https://www.orthodb.org/v10?query=42987at7898	TNF receptor-associated factor 4
43038at7898	Complete	JAFDUU010011802.1	840319	868725	+	807.3	542	https://www.orthodb.org/v10?query=43038at7898	rho GTPase-activating protein 9 isoform X1
43055at7898	Complete	JAFDUU010013277.1	374397	386594	-	732.2	446	https://www.orthodb.org/v10?query=43055at7898	Cytochrome b5 reductase 4
43081at7898	Complete	JAFDUU010012688.1	487927	497410	+	900.0	613	https://www.orthodb.org/v10?query=43081at7898	protein NEDD1 isoform X1
43150at7898	Duplicated	JAFDUU010003246.1	113561	138150	-	873.2	612
43150at7898	Duplicated	JAFDUU010012958.1	185537	208754	+	873.2	612
43179at7898	Missing
43181at7898	Complete	JAFDUU010012999.1	68826	83297	+	870.5	472	https://www.orthodb.org/v10?query=43181at7898	Nuclear receptor subfamily 2, group C, member 2
43225at7898	Duplicated	JAFDUU010012609.1	493629	495233	-	938.8	448	https://www.orthodb.org/v10?query=43225at7898	fukutin-related protein
43225at7898	Duplicated	JAFDUU010013346.1	101473	103077	-	938.8	448	https://www.orthodb.org/v10?query=43225at7898	fukutin-related protein
43229at7898	Complete	JAFDUU010013073.1	787723	799648	-	857.4	500	https://www.orthodb.org/v10?query=43229at7898	NEDD8-activating enzyme E1 regulatory subunit
43260at7898	Complete	JAFDUU010012623.1	3526872	3539959	-	803.0	440
43315at7898	Complete	JAFDUU010012954.1	2841515	2853751	+	707.5	397	https://www.orthodb.org/v10?query=43315at7898	actin-related protein 5
43319at7898	Duplicated	JAFDUU010011967.1	700488	712804	-	820.0	446	https://www.orthodb.org/v10?query=43319at7898	putative glycerol kinase 5
43319at7898	Duplicated	JAFDUU010012301.1	1791192	1803265	+	820.0	446	https://www.orthodb.org/v10?query=43319at7898	putative glycerol kinase 5
43405at7898	Complete	JAFDUU010012270.1	4911585	4949842	+	875.5	613	https://www.orthodb.org/v10?query=43405at7898	Trafficking protein particle complex 12
43450at7898	Complete	JAFDUU010012794.1	376342	393787	-	765.1	479
43456at7898	Complete	JAFDUU010013519.1	2032266	2072482	+	1027.9	653	https://www.orthodb.org/v10?query=43456at7898	progesterone-induced-blocking factor 1
43458at7898	Complete	JAFDUU010012824.1	240482	253344	-	715.5	555
43467at7898	Duplicated	JAFDUU010012393.1	474207	493993	-	1053.2	481	https://www.orthodb.org/v10?query=43467at7898	RCC1 and BTB domain-containing protein 2
43467at7898	Duplicated	JAFDUU010013483.1	530199	549975	+	1053.2	481	https://www.orthodb.org/v10?query=43467at7898	RCC1 and BTB domain-containing protein 2
43533at7898	Complete	JAFDUU010012766.1	4739799	4748884	-	876.6	500	https://www.orthodb.org/v10?query=43533at7898	protein DENND6B
43538at7898	Complete	JAFDUU010012588.1	7726612	7733824	+	501.5	431	https://www.orthodb.org/v10?query=43538at7898	Fanconi anemia group G protein
43540at7898	Missing
43547at7898	Duplicated	JAFDUU010012936.1	2522337	2534541	+	866.8	465	https://www.orthodb.org/v10?query=43547at7898	60S ribosomal export protein NMD3
43547at7898	Duplicated	JAFDUU010013017.1	165336	177524	-	866.8	465	https://www.orthodb.org/v10?query=43547at7898	60S ribosomal export protein NMD3
43559at7898	Duplicated	JAFDUU010013225.1	3969972	3980775	-	830.1	501	https://www.orthodb.org/v10?query=43559at7898	FERM domain-containing protein 6
43559at7898	Duplicated	JAFDUU010013450.1	864781	876032	+	830.1	501	https://www.orthodb.org/v10?query=43559at7898	FERM domain-containing protein 6
43568at7898	Complete	JAFDUU010012687.1	1855910	1881206	-	852.4	438	https://www.orthodb.org/v10?query=43568at7898	neuroepithelial cell transforming 1 
43577at7898	Complete	JAFDUU010013313.1	3340650	3373401	-	1023.9	620	https://www.orthodb.org/v10?query=43577at7898	NOC2-like nucleolar associated transcriptional repressor
43649at7898	Complete	JAFDUU010011294.1	1810592	1815453	+	400.4	545	https://www.orthodb.org/v10?query=43649at7898	centromere protein T
43682at7898	Duplicated	JAFDUU010011472.1	1881492	1915541	+	663.6	357	https://www.orthodb.org/v10?query=43682at7898	Acid-sensing ion channel 1C
43682at7898	Duplicated	JAFDUU010012548.1	1357424	1411742	+	767.5	377	https://www.orthodb.org/v10?query=43682at7898	Acid-sensing ion channel 1C
43762at7898	Complete	JAFDUU010013313.1	588104	602925	+	791.7	443	https://www.orthodb.org/v10?query=43762at7898	iduronate 2-sulfatase
43858at7898	Duplicated	JAFDUU010013018.1	89034	132266	-	777.2	409	https://www.orthodb.org/v10?query=43858at7898	methyltransferase-like protein 16
43858at7898	Duplicated	JAFDUU010013370.1	1412350	1456084	-	777.2	409	https://www.orthodb.org/v10?query=43858at7898	methyltransferase-like protein 16
43878at7898	Complete	JAFDUU010011765.1	1284574	1291194	-	904.5	452	https://www.orthodb.org/v10?query=43878at7898	selenoprotein N
43954at7898	Complete	JAFDUU010012680.1	3951000	3956533	-	986.1	486	https://www.orthodb.org/v10?query=43954at7898	spermine oxidase
43980at7898	Duplicated	JAFDUU010012643.1	395172	404032	+	1152.9	641	https://www.orthodb.org/v10?query=43980at7898	RAD50 interactor 1
43980at7898	Duplicated	JAFDUU010012766.1	3477995	3486852	-	1152.9	641	https://www.orthodb.org/v10?query=43980at7898	RAD50 interactor 1
44037at7898	Duplicated	JAFDUU010011449.1	340522	347874	+	1055.6	486	https://www.orthodb.org/v10?query=44037at7898	Eukaryotic translation initiation factor 3 subunit D
44037at7898	Duplicated	JAFDUU010013524.1	171813	179169	-	1055.6	486	https://www.orthodb.org/v10?query=44037at7898	Eukaryotic translation initiation factor 3 subunit D
44074at7898	Complete	JAFDUU010013438.1	966905	983319	+	1020.9	484	https://www.orthodb.org/v10?query=44074at7898	Sorting nexin
44132at7898	Complete	JAFDUU010003961.1	118497	136611	+	808.8	450	https://www.orthodb.org/v10?query=44132at7898	tetratricopeptide repeat protein 8
44169at7898	Duplicated	JAFDUU010012798.1	7472996	7488649	-	782.8	397	https://www.orthodb.org/v10?query=44169at7898	leucine-rich repeat LGI family member 3
44169at7898	Duplicated	JAFDUU010013275.1	1594716	1610355	-	782.8	397	https://www.orthodb.org/v10?query=44169at7898	leucine-rich repeat LGI family member 3
44170at7898	Duplicated	JAFDUU010013052.1	4282060	4289859	-	1133.9	605	https://www.orthodb.org/v10?query=44170at7898	protein SDA1 homolog
44170at7898	Duplicated	JAFDUU010013328.1	1325314	1344411	-	1133.9	605	https://www.orthodb.org/v10?query=44170at7898	protein SDA1 homolog
44197at7898	Complete	JAFDUU010012109.1	5881215	5885616	+	745.3	420	https://www.orthodb.org/v10?query=44197at7898	probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase
44215at7898	Complete	JAFDUU010012598.1	1016093	1025899	+	591.6	432	https://www.orthodb.org/v10?query=44215at7898	Origin recognition complex, subunit 2
44322at7898	Complete	JAFDUU010012647.1	636778	641224	-	579.3	504	https://www.orthodb.org/v10?query=44322at7898	ataxin-1-like
44333at7898	Missing
44354at7898	Complete	JAFDUU010012268.1	1607383	1613932	-	980.7	487	https://www.orthodb.org/v10?query=44354at7898	peptidyl-prolyl cis-trans isomerase FKBP9-like
44355at7898	Complete	JAFDUU010013200.1	2770885	2807466	-	954.8	545	https://www.orthodb.org/v10?query=44355at7898	epidermal growth factor receptor kinase substrate 8-like protein 2 isoform X1
44394at7898	Missing
44396at7898	Complete	JAFDUU010011350.1	408290	420469	-	906.5	510	https://www.orthodb.org/v10?query=44396at7898	nicalin isoform X1
44423at7898	Complete	JAFDUU010011854.1	561076	574891	-	451.8	477	https://www.orthodb.org/v10?query=44423at7898	AT rich interactive domain 5A (MRF1-like)
44441at7898	Duplicated	JAFDUU010011332.1	427742	441376	-	807.9	522
44441at7898	Duplicated	JAFDUU010013323.1	5397362	5410700	-	807.4	522
44544at7898	Complete	JAFDUU010012639.1	4939142	4945556	+	615.9	454	https://www.orthodb.org/v10?query=44544at7898	Kelch repeat-containing protein
44556at7898	Duplicated	JAFDUU010011387.1	70807	88845	-	972.2	613
44556at7898	Duplicated	JAFDUU010012670.1	39223	57442	-	972.2	613
44559at7898	Duplicated	JAFDUU010012778.1	294030	295385	-	875.7	901	https://www.orthodb.org/v10?query=44559at7898	zinc finger and BTB domain-containing protein 49
44559at7898	Duplicated	JAFDUU010013118.1	427451	428884	+	835.3	802	https://www.orthodb.org/v10?query=44559at7898	zinc finger and BTB domain-containing protein 49
44559at7898	Duplicated	JAFDUU010013385.1	1251182	1252615	-	835.3	802	https://www.orthodb.org/v10?query=44559at7898	zinc finger and BTB domain-containing protein 49
44563at7898	Complete	JAFDUU010012020.1	1358319	1372379	-	822.1	536	https://www.orthodb.org/v10?query=44563at7898	C2 domain-containing protein 2
44645at7898	Complete	JAFDUU010012268.1	8307824	8322486	+	974.7	496	https://www.orthodb.org/v10?query=44645at7898	BRCA1-associated protein
44652at7898	Duplicated	JAFDUU010013365.1	953688	974608	-	926.0	506
44652at7898	Duplicated	JAFDUU010013519.1	1568733	1588941	+	926.0	506
44744at7898	Complete	JAFDUU010013378.1	4987108	4997555	-	602.5	388	https://www.orthodb.org/v10?query=44744at7898	DDB1- and CUL4-associated factor 17
44749at7898	Duplicated	JAFDUU010013099.1	2390930	2397340	+	762.3	410
44749at7898	Duplicated	JAFDUU010013387.1	1550287	1556501	+	765.9	410
44752at7898	Complete	JAFDUU010012268.1	2267253	2271492	+	785.8	473	https://www.orthodb.org/v10?query=44752at7898	leucine-rich repeat-containing protein 14B
44759at7898	Complete	JAFDUU010013320.1	1123324	1127184	-	747.4	396	https://www.orthodb.org/v10?query=44759at7898	oxidative stress-induced growth inhibitor 2-like
44796at7898	Complete	JAFDUU010012626.1	60398	71178	-	891.4	458	https://www.orthodb.org/v10?query=44796at7898	glypican-2
44814at7898	Duplicated	JAFDUU010011471.1	1296072	1308054	-	612.7	476
44814at7898	Duplicated	JAFDUU010013454.1	1820587	1832569	-	612.7	476
44859at7898	Complete	JAFDUU010012109.1	3693469	3701283	+	324.9	506
44891at7898	Complete	JAFDUU010013099.1	1753240	1771906	-	906.9	474	https://www.orthodb.org/v10?query=44891at7898	glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial
44927at7898	Complete	JAFDUU010013370.1	1602218	1610747	+	1064.6	622	https://www.orthodb.org/v10?query=44927at7898	serine/threonine-protein kinase PAK 4
44946at7898	Missing
44967at7898	Complete	JAFDUU010011896.1	727067	745383	-	697.5	421	https://www.orthodb.org/v10?query=44967at7898	adenosine deaminase domain-containing protein 1
45019at7898	Complete	JAFDUU010013000.1	465383	470731	+	995.2	487	https://www.orthodb.org/v10?query=45019at7898	DET1 homolog
45069at7898	Complete	JAFDUU010013248.1	7405678	7426516	+	1003.5	686	https://www.orthodb.org/v10?query=45069at7898	junctophilin-2
45111at7898	Complete	JAFDUU010011854.1	333149	341714	-	673.8	480
45133at7898	Complete	JAFDUU010011613.1	1854078	1855415	+	635.0	431	https://www.orthodb.org/v10?query=45133at7898	pyruvate dehydrogenase 
45169at7898	Complete	JAFDUU010011132.1	508192	537536	+	839.8	479	https://www.orthodb.org/v10?query=45169at7898	CDK5 regulatory subunit-associated protein 1
45170at7898	Complete	JAFDUU010011198.1	3609161	3614189	+	847.7	502	https://www.orthodb.org/v10?query=45170at7898	DNA polymerase alpha subunit B
45291at7898	Duplicated	JAFDUU010012064.1	1089280	1101401	+	913.2	459	https://www.orthodb.org/v10?query=45291at7898	probable aminopeptidase NPEPL1
45291at7898	Duplicated	JAFDUU010013320.1	618282	629847	+	913.2	459	https://www.orthodb.org/v10?query=45291at7898	probable aminopeptidase NPEPL1
45322at7898	Complete	JAFDUU010011152.1	431451	447695	-	716.0	449
45368at7898	Duplicated	JAFDUU010006345.1	142612	144228	-	742.2	442
45368at7898	Duplicated	JAFDUU010011989.1	5974247	5975863	-	742.2	442
45373at7898	Duplicated	JAFDUU010012548.1	287703	295068	+	912.5	491
45373at7898	Duplicated	JAFDUU010013522.1	630380	637741	+	912.5	491
45398at7898	Complete	JAFDUU010011484.1	700469	713057	+	951.4	608
45431at7898	Complete	JAFDUU010011152.1	487476	492680	-	982.2	462	https://www.orthodb.org/v10?query=45431at7898	T-complex protein 1 subunit eta
45442at7898	Duplicated	JAFDUU010012268.1	7996198	8008658	-	854.7	458	https://www.orthodb.org/v10?query=45442at7898	probable ATP-dependent RNA helicase DDX56
45442at7898	Duplicated	JAFDUU010013452.1	264887	277195	+	854.7	458	https://www.orthodb.org/v10?query=45442at7898	probable ATP-dependent RNA helicase DDX56
45463at7898	Duplicated	JAFDUU010008637.1	62234	74602	-	862.5	444
45463at7898	Duplicated	JAFDUU010011568.1	576289	588666	-	862.5	444
45472at7898	Complete	JAFDUU010013022.1	178079	189678	-	740.3	558	https://www.orthodb.org/v10?query=45472at7898	Histone deacetylase
45487at7898	Complete	JAFDUU010012725.1	163907	178231	-	1064.4	973	https://www.orthodb.org/v10?query=45487at7898	uncharacterized protein KIAA2026 homolog
45516at7898	Complete	JAFDUU010012936.1	32926	41548	+	849.0	498	https://www.orthodb.org/v10?query=45516at7898	GPI transamidase component PIG-S
45625at7898	Duplicated	JAFDUU010012258.1	1725183	1738558	-	766.6	430	https://www.orthodb.org/v10?query=45625at7898	amidophosphoribosyltransferase
45625at7898	Duplicated	JAFDUU010012571.1	310166	323585	-	766.6	430	https://www.orthodb.org/v10?query=45625at7898	amidophosphoribosyltransferase
45643at7898	Duplicated	JAFDUU010009673.1	153364	160511	+	705.9	421	https://www.orthodb.org/v10?query=45643at7898	nostrin isoform X1
45643at7898	Duplicated	JAFDUU010012599.1	1867723	1875069	+	705.9	421	https://www.orthodb.org/v10?query=45643at7898	nostrin isoform X1
45665at7898	Complete	JAFDUU010013495.1	1941175	1949019	-	937.3	491	https://www.orthodb.org/v10?query=45665at7898	Eukaryotic elongation factor, selenocysteine-tRNA-specific
45672at7898	Complete	JAFDUU010012936.1	111412	156292	+	874.0	501	https://www.orthodb.org/v10?query=45672at7898	probable ATP-dependent RNA helicase DDX52
45675at7898	Duplicated	JAFDUU010012385.1	2171788	2180486	-	977.5	494	https://www.orthodb.org/v10?query=45675at7898	RNA-binding protein 47 isoform X1
45675at7898	Duplicated	JAFDUU010013456.1	406336	415034	+	977.5	494	https://www.orthodb.org/v10?query=45675at7898	RNA-binding protein 47 isoform X1
45739at7898	Complete	JAFDUU010012770.1	545205	565379	+	953.3	652	https://www.orthodb.org/v10?query=45739at7898	taperin
45743at7898	Complete	JAFDUU010012595.1	1205173	1209112	+	1159.8	790	https://www.orthodb.org/v10?query=45743at7898	AP-5 complex subunit beta-1
45750at7898	Duplicated	JAFDUU010012311.1	134998	158154	-	725.6	425	https://www.orthodb.org/v10?query=45750at7898	matrix metalloproteinase-28
45750at7898	Duplicated	JAFDUU010012620.1	569799	594759	-	725.6	425	https://www.orthodb.org/v10?query=45750at7898	matrix metalloproteinase-28
45760at7898	Complete	JAFDUU010012591.1	4415372	4434579	-	890.5	456	https://www.orthodb.org/v10?query=45760at7898	major facilitator superfamily domain-containing protein 2B
45773at7898	Complete	JAFDUU010003940.1	684223	687990	+	890.7	462	https://www.orthodb.org/v10?query=45773at7898	potassium voltage-gated channel subfamily V member 2-like
45828at7898	Duplicated	JAFDUU010011930.1	1799635	1808835	+	717.1	411	https://www.orthodb.org/v10?query=45828at7898	glucosylceramidase
45828at7898	Duplicated	JAFDUU010013080.1	76375	85581	-	717.1	411	https://www.orthodb.org/v10?query=45828at7898	glucosylceramidase
45892at7898	Complete	JAFDUU010012639.1	4931508	4936678	-	491.2	304	https://www.orthodb.org/v10?query=45892at7898	adenosine deaminase domain-containing protein 2
45918at7898	Complete	JAFDUU010013421.1	429256	434799	+	837.9	438	https://www.orthodb.org/v10?query=45918at7898	retinoblastoma-binding protein 5 isoform X1
46016at7898	Missing
46063at7898	Complete	JAFDUU010012747.1	4047454	4068577	-	982.1	505	https://www.orthodb.org/v10?query=46063at7898	solute carrier family 13 member 3
46090at7898	Complete	JAFDUU010011424.1	277709	300133	+	1221.9	567	https://www.orthodb.org/v10?query=46090at7898	dual specificity tyrosine-phosphorylation-regulated kinase 1B-like isoform X1
46144at7898	Complete	JAFDUU010011559.1	216357	235209	+	627.3	366	https://www.orthodb.org/v10?query=46144at7898	alpha-2,8-sialyltransferase 8E isoform X1
46188at7898	Complete	JAFDUU010011228.1	711921	768597	+	997.8	453	https://www.orthodb.org/v10?query=46188at7898	beta-catenin-like protein 1
46260at7898	Complete	JAFDUU010013403.1	431442	446108	-	566.4	492	https://www.orthodb.org/v10?query=46260at7898	probable arginine--tRNA ligase, mitochondrial
46278at7898	Complete	JAFDUU010013115.1	23935	69003	+	768.0	610	https://www.orthodb.org/v10?query=46278at7898	GLIS family zinc finger 3
46295at7898	Missing
46381at7898	Complete	JAFDUU010013052.1	6491181	6504257	-	845.7	486	https://www.orthodb.org/v10?query=46381at7898	nicalin-1-like
46395at7898	Complete	JAFDUU010012900.1	297290	306078	+	777.7	502	https://www.orthodb.org/v10?query=46395at7898	glomulin
46526at7898	Complete	JAFDUU010011989.1	1688189	1696056	-	494.7	353	https://www.orthodb.org/v10?query=46526at7898	TROVE domain family, member 2
46548at7898	Complete	JAFDUU010012158.1	4337781	4344106	+	896.1	467	https://www.orthodb.org/v10?query=46548at7898	pre-mRNA-splicing factor SLU7
46566at7898	Duplicated	JAFDUU010012692.1	3250295	3254484	+	215.1	252	https://www.orthodb.org/v10?query=46566at7898	protein phosphatase 1 regulatory subunit 15B-like
46566at7898	Duplicated	JAFDUU010013390.1	23603	27792	+	215.1	252	https://www.orthodb.org/v10?query=46566at7898	protein phosphatase 1 regulatory subunit 15B-like
46610at7898	Complete	JAFDUU010011292.1	2099616	2115813	+	737.0	375	https://www.orthodb.org/v10?query=46610at7898	Islet cell autoantigen 1-like
46614at7898	Duplicated	JAFDUU010012938.1	211001	216865	-	819.7	545	https://www.orthodb.org/v10?query=46614at7898	transmembrane protein 214
46614at7898	Duplicated	JAFDUU010013353.1	1853529	1859388	-	819.8	545	https://www.orthodb.org/v10?query=46614at7898	transmembrane protein 214
46622at7898	Complete	JAFDUU010013445.1	402196	404208	+	978.0	512	https://www.orthodb.org/v10?query=46622at7898	Potassium voltage-gated channel, shaker-related subfamily, member 4
46670at7898	Complete	JAFDUU010012585.1	1127707	1166577	-	938.0	474	https://www.orthodb.org/v10?query=46670at7898	Neuralized E3 ubiquitin protein ligase 1B
46684at7898	Complete	JAFDUU010013319.1	751837	756636	+	1014.5	524	https://www.orthodb.org/v10?query=46684at7898	TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L
46703at7898	Complete	JAFDUU010011849.1	4100594	4115979	+	1032.5	568	https://www.orthodb.org/v10?query=46703at7898	Synaptotagmin-like 5
46756at7898	Complete	JAFDUU010011849.1	5768755	5772408	+	899.3	494
46801at7898	Duplicated	JAFDUU010013225.1	4815882	4817540	-	851.1	444	https://www.orthodb.org/v10?query=46801at7898	probable G-protein coupled receptor 75
46801at7898	Duplicated	JAFDUU010013450.1	22229	23887	+	851.1	444	https://www.orthodb.org/v10?query=46801at7898	probable G-protein coupled receptor 75
46855at7898	Duplicated	JAFDUU010011773.1	965176	971385	+	756.1	416	https://www.orthodb.org/v10?query=46855at7898	histone H4 transcription factor-like
46855at7898	Duplicated	JAFDUU010013358.1	869943	884769	-	756.1	416	https://www.orthodb.org/v10?query=46855at7898	histone H4 transcription factor-like
46897at7898	Duplicated	JAFDUU010012091.1	26490	33039	-	755.4	736	https://www.orthodb.org/v10?query=46897at7898	Proline and serine rich 1
46897at7898	Duplicated	JAFDUU010013383.1	1194919	1201327	-	754.9	738	https://www.orthodb.org/v10?query=46897at7898	Proline and serine rich 1
46901at7898	Duplicated	JAFDUU010013030.1	306283	314195	-	908.1	611	https://www.orthodb.org/v10?query=46901at7898	ubiquitin carboxyl-terminal hydrolase 16
46901at7898	Duplicated	JAFDUU010013503.1	495308	502872	+	908.1	611	https://www.orthodb.org/v10?query=46901at7898	ubiquitin carboxyl-terminal hydrolase 16
46916at7898	Complete	JAFDUU010011457.1	2462114	2471522	-	787.8	427	https://www.orthodb.org/v10?query=46916at7898	25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial
46948at7898	Complete	JAFDUU010011365.1	1178255	1187993	+	783.8	471	https://www.orthodb.org/v10?query=46948at7898	protein phosphatase 1 regulatory subunit 16A
46957at7898	Complete	JAFDUU010012697.1	44281	51814	+	1027.1	516	https://www.orthodb.org/v10?query=46957at7898	mitochondrial import receptor subunit TOM70
46980at7898	Complete	JAFDUU010011849.1	2238164	2243551	-	1035.7	527	https://www.orthodb.org/v10?query=46980at7898	cyclic nucleotide-gated cation channel alpha-4
46983at7898	Complete	JAFDUU010011568.1	1054810	1062734	+	897.5	579	https://www.orthodb.org/v10?query=46983at7898	leiomodin-3
46998at7898	Duplicated	JAFDUU010012767.1	2356707	2363550	+	837.0	629	https://www.orthodb.org/v10?query=46998at7898	junctophilin-3
46998at7898	Duplicated	JAFDUU010013000.1	326044	367488	-	927.1	568	https://www.orthodb.org/v10?query=46998at7898	junctophilin-3
47032at7898	Complete	JAFDUU010011259.1	432297	436511	-	873.7	701	https://www.orthodb.org/v10?query=47032at7898	zinc finger protein 536-like
47068at7898	Complete	JAFDUU010012014.1	1524241	1531956	+	649.9	430	https://www.orthodb.org/v10?query=47068at7898	prosaposin isoform X1
47113at7898	Complete	JAFDUU010013484.1	1078665	1099982	+	820.2	491	https://www.orthodb.org/v10?query=47113at7898	protein FAM63B
47137at7898	Complete	JAFDUU010011765.1	443728	482518	+	687.3	432	https://www.orthodb.org/v10?query=47137at7898	protein-cysteine N-palmitoyltransferase HHAT
47181at7898	Missing
47237at7898	Duplicated	JAFDUU010012609.1	871602	877338	+	333.0	411
47237at7898	Duplicated	JAFDUU010013347.1	45345	54985	+	333.0	411
47247at7898	Missing
47321at7898	Complete	JAFDUU010011884.1	3372372	3380661	+	954.6	478	https://www.orthodb.org/v10?query=47321at7898	Chaperonin containing TCP1, subunit 6A (zeta 1)
47323at7898	Duplicated	JAFDUU010005971.1	454673	456262	+	879.2	469	https://www.orthodb.org/v10?query=47323at7898	V(D)J recombination-activating protein 2
47323at7898	Duplicated	JAFDUU010012613.1	526117	527703	-	868.7	457	https://www.orthodb.org/v10?query=47323at7898	V(D)J recombination-activating protein 2
47326at7898	Duplicated	JAFDUU010011989.1	5047654	5074413	+	864.4	436	https://www.orthodb.org/v10?query=47326at7898	piggyBac transposable element-derived protein 5
